episode,step,agent_x,agent_y,action,reward,done,success,episode_success
475,6,4,2,0,-1.0,False,False,False
475,7,4,3,0,20.0,True,True,True
476,0,0,0,1,-1.0,False,False,False
476,1,1,0,1,-1.0,False,False,False
476,2,2,0,1,-1.0,False,False,False
476,3,3,0,1,-1.0,False,False,False
476,4,4,0,0,-1.0,False,False,False
476,5,4,1,0,-1.0,False,False,False
476,6,4,2,0,-1.0,False,False,False
476,7,4,3,0,20.0,True,True,True
477,0,0,0,1,-1.0,False,False,False
477,1,1,0,1,-1.0,False,False,False
477,2,2,0,1,-1.0,False,False,False
477,3,3,0,1,-1.0,False,False,False
477,4,4,0,0,-1.0,False,False,False
477,5,4,1,0,-1.0,False,False,False
477,6,4,2,0,-1.0,False,False,False
477,7,4,3,0,20.0,True,True,True
478,0,0,0,1,-1.0,False,False,False
478,1,1,0,1,-1.0,False,False,False
478,2,2,0,1,-1.0,False,False,False
478,3,3,0,1,-1.0,False,False,False
478,4,4,0,0,-1.0,False,False,False
478,5,4,1,0,-1.0,False,False,False
478,6,4,2,0,-1.0,False,False,False
478,7,4,3,0,20.0,True,True,True
479,0,0,0,1,-1.0,False,False,False
479,1,1,0,1,-1.0,False,False,False
479,2,2,0,1,-1.0,False,False,False
479,3,3,0,1,-1.0,False,False,False
479,4,4,0,0,-1.0,False,False,False
479,5,4,1,0,-1.0,False,False,False
479,6,4,2,0,-1.0,False,False,False
479,7,4,3,0,20.0,True,True,True
480,0,0,0,1,-1.0,False,False,False
480,1,1,0,1,-1.0,False,False,False
480,2,2,0,1,-1.0,False,False,False
480,3,3,0,1,-1.0,False,False,False
480,4,4,0,0,-1.0,False,False,False
480,5,4,1,0,-1.0,False,False,False
480,6,4,2,0,-1.0,False,False,False
480,7,4,3,0,20.0,True,True,True
481,0,0,0,1,-1.0,False,False,False
481,1,1,0,1,-1.0,False,False,False
481,2,2,0,1,-1.0,False,False,False
481,3,3,0,2,-1.0,False,False,False
481,4,3,0,3,-1.0,False,False,False
481,5,2,0,1,-1.0,False,False,False
481,6,3,0,1,-1.0,False,False,False
481,7,4,0,0,-1.0,False,False,False
481,8,4,1,0,-1.0,False,False,False
481,9,4,2,0,-1.0,False,False,False
481,10,4,3,0,20.0,True,True,True
482,0,0,0,1,-1.0,False,False,False
482,1,1,0,1,-1.0,False,False,False
482,2,2,0,1,-1.0,False,False,False
482,3,3,0,1,-1.0,False,False,False
482,4,4,0,0,-1.0,False,False,False
482,5,4,1,0,-1.0,False,False,False
482,6,4,2,0,-1.0,False,False,False
482,7,4,3,0,20.0,True,True,True
483,0,0,0,1,-1.0,False,False,False
483,1,1,0,1,-1.0,False,False,False
483,2,2,0,1,-1.0,False,False,False
483,3,3,0,1,-1.0,False,False,False
483,4,4,0,0,-1.0,False,False,False
483,5,4,1,0,-1.0,False,False,False
483,6,4,2,0,-1.0,False,False,False
483,7,4,3,0,20.0,True,True,True
484,0,0,0,1,-1.0,False,False,False
484,1,1,0,1,-1.0,False,False,False
484,2,2,0,1,-1.0,False,False,False
484,3,3,0,1,-1.0,False,False,False
484,4,4,0,0,-1.0,False,False,False
484,5,4,1,0,-1.0,False,False,False
484,6,4,2,0,-1.0,False,False,False
484,7,4,3,0,20.0,True,True,True
485,0,0,0,1,-1.0,False,False,False
485,1,1,0,0,-1.0,False,False,False
485,2,1,0,1,-1.0,False,False,False
485,3,2,0,0,-1.0,False,False,False
485,4,2,1,2,-1.0,False,False,False
485,5,2,0,1,-1.0,False,False,False
485,6,3,0,1,-1.0,False,False,False
485,7,4,0,0,-1.0,False,False,False
485,8,4,1,0,-1.0,False,False,False
485,9,4,2,0,-1.0,False,False,False
485,10,4,3,0,20.0,True,True,True
486,0,0,0,1,-1.0,False,False,False
486,1,1,0,1,-1.0,False,False,False
486,2,2,0,1,-1.0,False,False,False
486,3,3,0,1,-1.0,False,False,False
486,4,4,0,0,-1.0,False,False,False
486,5,4,1,0,-1.0,False,False,False
486,6,4,2,0,-1.0,False,False,False
486,7,4,3,3,-1.0,False,False,False
486,8,4,3,0,20.0,True,True,True
487,0,0,0,1,-1.0,False,False,False
487,1,1,0,1,-1.0,False,False,False
487,2,2,0,1,-1.0,False,False,False
487,3,3,0,1,-1.0,False,False,False
487,4,4,0,0,-1.0,False,False,False
487,5,4,1,0,-1.0,False,False,False
487,6,4,2,0,-1.0,False,False,False
487,7,4,3,0,20.0,True,True,True
488,0,0,0,1,-1.0,False,False,False
488,1,1,0,1,-1.0,False,False,False
488,2,2,0,1,-1.0,False,False,False
488,3,3,0,1,-1.0,False,False,False
488,4,4,0,0,-1.0,False,False,False
488,5,4,1,0,-1.0,False,False,False
488,6,4,2,0,-1.0,False,False,False
488,7,4,3,0,20.0,True,True,True
489,0,0,0,1,-1.0,False,False,False
489,1,1,0,1,-1.0,False,False,False
489,2,2,0,1,-1.0,False,False,False
489,3,3,0,1,-1.0,False,False,False
489,4,4,0,0,-1.0,False,False,False
489,5,4,1,0,-1.0,False,False,False
489,6,4,2,0,-1.0,False,False,False
489,7,4,3,0,20.0,True,True,True
490,0,0,0,1,-1.0,False,False,False
490,1,1,0,1,-1.0,False,False,False
490,2,2,0,1,-1.0,False,False,False
490,3,3,0,1,-1.0,False,False,False
490,4,4,0,0,-1.0,False,False,False
490,5,4,1,0,-1.0,False,False,False
490,6,4,2,0,-1.0,False,False,False
490,7,4,3,0,20.0,True,True,True
491,0,0,0,1,-1.0,False,False,False
491,1,1,0,1,-1.0,False,False,False
491,2,2,0,1,-1.0,False,False,False
491,3,3,0,1,-1.0,False,False,False
491,4,4,0,0,-1.0,False,False,False
491,5,4,1,0,-1.0,False,False,False
491,6,4,2,0,-1.0,False,False,False
491,7,4,3,1,-1.0,False,False,False
491,8,4,3,0,20.0,True,True,True
492,0,0,0,1,-1.0,False,False,False
492,1,1,0,1,-1.0,False,False,False
492,2,2,0,2,-1.0,False,False,False
492,3,2,0,1,-1.0,False,False,False
492,4,3,0,1,-1.0,False,False,False
492,5,4,0,0,-1.0,False,False,False
492,6,4,1,0,-1.0,False,False,False
492,7,4,2,0,-1.0,False,False,False
492,8,4,3,0,20.0,True,True,True
493,0,0,0,1,-1.0,False,False,False
493,1,1,0,1,-1.0,False,False,False
493,2,2,0,1,-1.0,False,False,False
493,3,3,0,1,-1.0,False,False,False
493,4,4,0,3,-1.0,False,False,False
493,5,3,0,1,-1.0,False,False,False
493,6,4,0,0,-1.0,False,False,False
493,7,4,1,0,-1.0,False,False,False
493,8,4,2,0,-1.0,False,False,False
493,9,4,3,0,20.0,True,True,True
494,0,0,0,1,-1.0,False,False,False
494,1,1,0,1,-1.0,False,False,False
494,2,2,0,1,-1.0,False,False,False
494,3,3,0,1,-1.0,False,False,False
494,4,4,0,0,-1.0,False,False,False
494,5,4,1,0,-1.0,False,False,False
494,6,4,2,0,-1.0,False,False,False
494,7,4,3,0,20.0,True,True,True
495,0,0,0,1,-1.0,False,False,False
495,1,1,0,1,-1.0,False,False,False
495,2,2,0,1,-1.0,False,False,False
495,3,3,0,1,-1.0,False,False,False
495,4,4,0,0,-1.0,False,False,False
495,5,4,1,0,-1.0,False,False,False
495,6,4,2,0,-1.0,False,False,False
495,7,4,3,0,20.0,True,True,True
496,0,0,0,1,-1.0,False,False,False
496,1,1,0,1,-1.0,False,False,False
496,2,2,0,1,-1.0,False,False,False
496,3,3,0,1,-1.0,False,False,False
496,4,4,0,0,-1.0,False,False,False
496,5,4,1,0,-1.0,False,False,False
496,6,4,2,0,-1.0,False,False,False
496,7,4,3,0,20.0,True,True,True
497,0,0,0,1,-1.0,False,False,False
497,1,1,0,1,-1.0,False,False,False
497,2,2,0,1,-1.0,False,False,False
497,3,3,0,1,-1.0,False,False,False
497,4,4,0,0,-1.0,False,False,False
497,5,4,1,2,-1.0,False,False,False
497,6,4,0,0,-1.0,False,False,False
497,7,4,1,0,-1.0,False,False,False
497,8,4,2,0,-1.0,False,False,False
497,9,4,3,0,20.0,True,True,True
498,0,0,0,1,-1.0,False,False,False
498,1,1,0,2,-1.0,False,False,False
498,2,1,0,1,-1.0,False,False,False
498,3,2,0,1,-1.0,False,False,False
498,4,3,0,1,-1.0,False,False,False
498,5,4,0,0,-1.0,False,False,False
498,6,4,1,2,-1.0,False,False,False
498,7,4,0,2,-1.0,False,False,False
498,8,4,0,0,-1.0,False,False,False
498,9,4,1,0,-1.0,False,False,False
498,10,4,2,0,-1.0,False,False,False
498,11,4,3,0,20.0,True,True,True
499,0,0,0,1,-1.0,False,False,False
499,1,1,0,2,-1.0,False,False,False
499,2,1,0,1,-1.0,False,False,False
499,3,2,0,1,-1.0,False,False,False
499,4,3,0,1,-1.0,False,False,False
499,5,4,0,0,-1.0,False,False,False
499,6,4,1,0,-1.0,False,False,False
499,7,4,2,0,-1.0,False,False,False
499,8,4,3,3,-1.0,False,False,False
499,9,4,3,0,20.0,True,True,True
500,0,0,0,1,-1.0,False,False,False
500,1,1,0,1,-1.0,False,False,False
500,2,2,0,1,-1.0,False,False,False
500,3,3,0,1,-1.0,False,False,False
500,4,4,0,0,-1.0,False,False,False
500,5,4,1,0,-1.0,False,False,False
500,6,4,2,0,-1.0,False,False,False
500,7,4,3,1,-1.0,False,False,False
500,8,4,3,0,20.0,True,True,True
501,0,0,0,1,-1.0,False,False,False
501,1,1,0,1,-1.0,False,False,False
501,2,2,0,1,-1.0,False,False,False
501,3,3,0,1,-1.0,False,False,False
501,4,4,0,0,-1.0,False,False,False
501,5,4,1,0,-1.0,False,False,False
501,6,4,2,0,-1.0,False,False,False
501,7,4,3,3,-1.0,False,False,False
501,8,4,3,0,20.0,True,True,True
502,0,0,0,1,-1.0,False,False,False
502,1,1,0,1,-1.0,False,False,False
502,2,2,0,1,-1.0,False,False,False
502,3,3,0,1,-1.0,False,False,False
502,4,4,0,0,-1.0,False,False,False
502,5,4,1,0,-1.0,False,False,False
502,6,4,2,0,-1.0,False,False,False
502,7,4,3,0,20.0,True,True,True
503,0,0,0,1,-1.0,False,False,False
503,1,1,0,1,-1.0,False,False,False
503,2,2,0,1,-1.0,False,False,False
503,3,3,0,1,-1.0,False,False,False
503,4,4,0,0,-1.0,False,False,False
503,5,4,1,0,-1.0,False,False,False
503,6,4,2,0,-1.0,False,False,False
503,7,4,3,0,20.0,True,True,True
504,0,0,0,1,-1.0,False,False,False
504,1,1,0,1,-1.0,False,False,False
504,2,2,0,1,-1.0,False,False,False
504,3,3,0,1,-1.0,False,False,False
504,4,4,0,0,-1.0,False,False,False
504,5,4,1,0,-1.0,False,False,False
504,6,4,2,0,-1.0,False,False,False
504,7,4,3,0,20.0,True,True,True
505,0,0,0,1,-1.0,False,False,False
505,1,1,0,1,-1.0,False,False,False
505,2,2,0,1,-1.0,False,False,False
505,3,3,0,1,-1.0,False,False,False
505,4,4,0,0,-1.0,False,False,False
505,5,4,1,0,-1.0,False,False,False
505,6,4,2,0,-1.0,False,False,False
505,7,4,3,0,20.0,True,True,True
506,0,0,0,1,-1.0,False,False,False
506,1,1,0,1,-1.0,False,False,False
506,2,2,0,1,-1.0,False,False,False
506,3,3,0,1,-1.0,False,False,False
506,4,4,0,0,-1.0,False,False,False
506,5,4,1,0,-1.0,False,False,False
506,6,4,2,0,-1.0,False,False,False
506,7,4,3,0,20.0,True,True,True
507,0,0,0,1,-1.0,False,False,False
507,1,1,0,1,-1.0,False,False,False
507,2,2,0,1,-1.0,False,False,False
507,3,3,0,1,-1.0,False,False,False
507,4,4,0,0,-1.0,False,False,False
507,5,4,1,0,-1.0,False,False,False
507,6,4,2,0,-1.0,False,False,False
507,7,4,3,3,-1.0,False,False,False
507,8,4,3,0,20.0,True,True,True
508,0,0,0,1,-1.0,False,False,False
508,1,1,0,1,-1.0,False,False,False
508,2,2,0,1,-1.0,False,False,False
508,3,3,0,1,-1.0,False,False,False
508,4,4,0,0,-1.0,False,False,False
508,5,4,1,2,-1.0,False,False,False
508,6,4,0,0,-1.0,False,False,False
508,7,4,1,0,-1.0,False,False,False
508,8,4,2,0,-1.0,False,False,False
508,9,4,3,0,20.0,True,True,True
509,0,0,0,1,-1.0,False,False,False
509,1,1,0,1,-1.0,False,False,False
509,2,2,0,1,-1.0,False,False,False
509,3,3,0,1,-1.0,False,False,False
509,4,4,0,0,-1.0,False,False,False
509,5,4,1,0,-1.0,False,False,False
509,6,4,2,0,-1.0,False,False,False
509,7,4,3,0,20.0,True,True,True
510,0,0,0,1,-1.0,False,False,False
510,1,1,0,1,-1.0,False,False,False
510,2,2,0,1,-1.0,False,False,False
510,3,3,0,1,-1.0,False,False,False
510,4,4,0,0,-1.0,False,False,False
510,5,4,1,0,-1.0,False,False,False
510,6,4,2,0,-1.0,False,False,False
510,7,4,3,0,20.0,True,True,True
511,0,0,0,1,-1.0,False,False,False
511,1,1,0,1,-1.0,False,False,False
511,2,2,0,1,-1.0,False,False,False
511,3,3,0,1,-1.0,False,False,False
511,4,4,0,0,-1.0,False,False,False
511,5,4,1,0,-1.0,False,False,False
511,6,4,2,0,-1.0,False,False,False
511,7,4,3,0,20.0,True,True,True
512,0,0,0,1,-1.0,False,False,False
512,1,1,0,1,-1.0,False,False,False
512,2,2,0,1,-1.0,False,False,False
512,3,3,0,1,-1.0,False,False,False
512,4,4,0,0,-1.0,False,False,False
512,5,4,1,0,-1.0,False,False,False
512,6,4,2,0,-1.0,False,False,False
512,7,4,3,0,20.0,True,True,True
513,0,0,0,1,-1.0,False,False,False
513,1,1,0,1,-1.0,False,False,False
513,2,2,0,1,-1.0,False,False,False
513,3,3,0,1,-1.0,False,False,False
513,4,4,0,0,-1.0,False,False,False
513,5,4,1,0,-1.0,False,False,False
513,6,4,2,0,-1.0,False,False,False
513,7,4,3,0,20.0,True,True,True
514,0,0,0,1,-1.0,False,False,False
514,1,1,0,1,-1.0,False,False,False
514,2,2,0,1,-1.0,False,False,False
514,3,3,0,1,-1.0,False,False,False
514,4,4,0,0,-1.0,False,False,False
514,5,4,1,0,-1.0,False,False,False
514,6,4,2,0,-1.0,False,False,False
514,7,4,3,0,20.0,True,True,True
515,0,0,0,1,-1.0,False,False,False
515,1,1,0,1,-1.0,False,False,False
515,2,2,0,1,-1.0,False,False,False
515,3,3,0,1,-1.0,False,False,False
515,4,4,0,0,-1.0,False,False,False
515,5,4,1,0,-1.0,False,False,False
515,6,4,2,0,-1.0,False,False,False
515,7,4,3,0,20.0,True,True,True
516,0,0,0,1,-1.0,False,False,False
516,1,1,0,1,-1.0,False,False,False
516,2,2,0,1,-1.0,False,False,False
516,3,3,0,1,-1.0,False,False,False
516,4,4,0,0,-1.0,False,False,False
516,5,4,1,0,-1.0,False,False,False
516,6,4,2,0,-1.0,False,False,False
516,7,4,3,0,20.0,True,True,True
517,0,0,0,1,-1.0,False,False,False
517,1,1,0,1,-1.0,False,False,False
517,2,2,0,1,-1.0,False,False,False
517,3,3,0,1,-1.0,False,False,False
517,4,4,0,0,-1.0,False,False,False
517,5,4,1,0,-1.0,False,False,False
517,6,4,2,0,-1.0,False,False,False
517,7,4,3,0,20.0,True,True,True
518,0,0,0,3,-1.0,False,False,False
518,1,0,0,1,-1.0,False,False,False
518,2,1,0,1,-1.0,False,False,False
518,3,2,0,1,-1.0,False,False,False
518,4,3,0,1,-1.0,False,False,False
518,5,4,0,0,-1.0,False,False,False
518,6,4,1,0,-1.0,False,False,False
518,7,4,2,0,-1.0,False,False,False
518,8,4,3,0,20.0,True,True,True
519,0,0,0,1,-1.0,False,False,False
519,1,1,0,1,-1.0,False,False,False
519,2,2,0,1,-1.0,False,False,False
519,3,3,0,1,-1.0,False,False,False
519,4,4,0,0,-1.0,False,False,False
519,5,4,1,0,-1.0,False,False,False
519,6,4,2,0,-1.0,False,False,False
519,7,4,3,0,20.0,True,True,True
520,0,0,0,1,-1.0,False,False,False
520,1,1,0,1,-1.0,False,False,False
520,2,2,0,1,-1.0,False,False,False
520,3,3,0,1,-1.0,False,False,False
520,4,4,0,0,-1.0,False,False,False
520,5,4,1,0,-1.0,False,False,False
520,6,4,2,0,-1.0,False,False,False
520,7,4,3,0,20.0,True,True,True
521,0,0,0,1,-1.0,False,False,False
521,1,1,0,1,-1.0,False,False,False
521,2,2,0,1,-1.0,False,False,False
521,3,3,0,1,-1.0,False,False,False
521,4,4,0,0,-1.0,False,False,False
521,5,4,1,0,-1.0,False,False,False
521,6,4,2,0,-1.0,False,False,False
521,7,4,3,0,20.0,True,True,True
522,0,0,0,1,-1.0,False,False,False
522,1,1,0,1,-1.0,False,False,False
522,2,2,0,1,-1.0,False,False,False
522,3,3,0,1,-1.0,False,False,False
522,4,4,0,0,-1.0,False,False,False
522,5,4,1,0,-1.0,False,False,False
522,6,4,2,0,-1.0,False,False,False
522,7,4,3,2,-1.0,False,False,False
522,8,4,2,0,-1.0,False,False,False
522,9,4,3,0,20.0,True,True,True
523,0,0,0,1,-1.0,False,False,False
523,1,1,0,1,-1.0,False,False,False
523,2,2,0,1,-1.0,False,False,False
523,3,3,0,1,-1.0,False,False,False
523,4,4,0,1,-1.0,False,False,False
523,5,4,0,0,-1.0,False,False,False
523,6,4,1,0,-1.0,False,False,False
523,7,4,2,3,-1.0,False,False,False
523,8,3,2,1,-1.0,False,False,False
523,9,4,2,0,-1.0,False,False,False
523,10,4,3,0,20.0,True,True,True
524,0,0,0,1,-1.0,False,False,False
524,1,1,0,1,-1.0,False,False,False
524,2,2,0,1,-1.0,False,False,False
524,3,3,0,1,-1.0,False,False,False
524,4,4,0,0,-1.0,False,False,False
524,5,4,1,0,-1.0,False,False,False
524,6,4,2,0,-1.0,False,False,False
524,7,4,3,0,20.0,True,True,True
525,0,0,0,1,-1.0,False,False,False
525,1,1,0,1,-1.0,False,False,False
525,2,2,0,1,-1.0,False,False,False
525,3,3,0,1,-1.0,False,False,False
525,4,4,0,0,-1.0,False,False,False
525,5,4,1,0,-1.0,False,False,False
525,6,4,2,0,-1.0,False,False,False
525,7,4,3,0,20.0,True,True,True
526,0,0,0,1,-1.0,False,False,False
526,1,1,0,1,-1.0,False,False,False
526,2,2,0,1,-1.0,False,False,False
526,3,3,0,1,-1.0,False,False,False
526,4,4,0,0,-1.0,False,False,False
526,5,4,1,0,-1.0,False,False,False
526,6,4,2,0,-1.0,False,False,False
526,7,4,3,0,20.0,True,True,True
527,0,0,0,1,-1.0,False,False,False
527,1,1,0,1,-1.0,False,False,False
527,2,2,0,1,-1.0,False,False,False
527,3,3,0,1,-1.0,False,False,False
527,4,4,0,0,-1.0,False,False,False
527,5,4,1,0,-1.0,False,False,False
527,6,4,2,0,-1.0,False,False,False
527,7,4,3,0,20.0,True,True,True
528,0,0,0,1,-1.0,False,False,False
528,1,1,0,1,-1.0,False,False,False
528,2,2,0,1,-1.0,False,False,False
528,3,3,0,1,-1.0,False,False,False
528,4,4,0,0,-1.0,False,False,False
528,5,4,1,0,-1.0,False,False,False
528,6,4,2,3,-1.0,False,False,False
528,7,3,2,1,-1.0,False,False,False
528,8,4,2,0,-1.0,False,False,False
528,9,4,3,0,20.0,True,True,True
529,0,0,0,1,-1.0,False,False,False
529,1,1,0,1,-1.0,False,False,False
529,2,2,0,1,-1.0,False,False,False
529,3,3,0,1,-1.0,False,False,False
529,4,4,0,0,-1.0,False,False,False
529,5,4,1,0,-1.0,False,False,False
529,6,4,2,0,-1.0,False,False,False
529,7,4,3,0,20.0,True,True,True
530,0,0,0,1,-1.0,False,False,False
530,1,1,0,1,-1.0,False,False,False
530,2,2,0,1,-1.0,False,False,False
530,3,3,0,1,-1.0,False,False,False
530,4,4,0,0,-1.0,False,False,False
530,5,4,1,0,-1.0,False,False,False
530,6,4,2,0,-1.0,False,False,False
530,7,4,3,0,20.0,True,True,True
531,0,0,0,1,-1.0,False,False,False
531,1,1,0,1,-1.0,False,False,False
531,2,2,0,0,-1.0,False,False,False
531,3,2,1,2,-1.0,False,False,False
531,4,2,0,1,-1.0,False,False,False
531,5,3,0,1,-1.0,False,False,False
531,6,4,0,0,-1.0,False,False,False
531,7,4,1,0,-1.0,False,False,False
531,8,4,2,0,-1.0,False,False,False
531,9,4,3,0,20.0,True,True,True
532,0,0,0,1,-1.0,False,False,False
532,1,1,0,1,-1.0,False,False,False
532,2,2,0,1,-1.0,False,False,False
532,3,3,0,1,-1.0,False,False,False
532,4,4,0,0,-1.0,False,False,False
532,5,4,1,0,-1.0,False,False,False
532,6,4,2,0,-1.0,False,False,False
532,7,4,3,0,20.0,True,True,True
533,0,0,0,1,-1.0,False,False,False
533,1,1,0,1,-1.0,False,False,False
533,2,2,0,1,-1.0,False,False,False
533,3,3,0,1,-1.0,False,False,False
533,4,4,0,0,-1.0,False,False,False
533,5,4,1,0,-1.0,False,False,False
533,6,4,2,0,-1.0,False,False,False
533,7,4,3,0,20.0,True,True,True
534,0,0,0,1,-1.0,False,False,False
534,1,1,0,1,-1.0,False,False,False
534,2,2,0,1,-1.0,False,False,False
534,3,3,0,1,-1.0,False,False,False
534,4,4,0,0,-1.0,False,False,False
534,5,4,1,0,-1.0,False,False,False
534,6,4,2,0,-1.0,False,False,False
534,7,4,3,0,20.0,True,True,True
535,0,0,0,1,-1.0,False,False,False
535,1,1,0,1,-1.0,False,False,False
535,2,2,0,0,-1.0,False,False,False
535,3,2,1,2,-1.0,False,False,False
535,4,2,0,1,-1.0,False,False,False
535,5,3,0,1,-1.0,False,False,False
535,6,4,0,0,-1.0,False,False,False
535,7,4,1,0,-1.0,False,False,False
535,8,4,2,0,-1.0,False,False,False
535,9,4,3,0,20.0,True,True,True
536,0,0,0,2,-1.0,False,False,False
536,1,0,0,1,-1.0,False,False,False
536,2,1,0,1,-1.0,False,False,False
536,3,2,0,1,-1.0,False,False,False
536,4,3,0,1,-1.0,False,False,False
536,5,4,0,0,-1.0,False,False,False
536,6,4,1,0,-1.0,False,False,False
536,7,4,2,0,-1.0,False,False,False
536,8,4,3,1,-1.0,False,False,False
536,9,4,3,0,20.0,True,True,True
537,0,0,0,1,-1.0,False,False,False
537,1,1,0,1,-1.0,False,False,False
537,2,2,0,1,-1.0,False,False,False
537,3,3,0,1,-1.0,False,False,False
537,4,4,0,0,-1.0,False,False,False
537,5,4,1,0,-1.0,False,False,False
537,6,4,2,0,-1.0,False,False,False
537,7,4,3,0,20.0,True,True,True
538,0,0,0,1,-1.0,False,False,False
538,1,1,0,1,-1.0,False,False,False
538,2,2,0,1,-1.0,False,False,False
538,3,3,0,1,-1.0,False,False,False
538,4,4,0,0,-1.0,False,False,False
538,5,4,1,0,-1.0,False,False,False
538,6,4,2,0,-1.0,False,False,False
538,7,4,3,0,20.0,True,True,True
539,0,0,0,1,-1.0,False,False,False
539,1,1,0,1,-1.0,False,False,False
539,2,2,0,1,-1.0,False,False,False
539,3,3,0,1,-1.0,False,False,False
539,4,4,0,0,-1.0,False,False,False
539,5,4,1,0,-1.0,False,False,False
539,6,4,2,0,-1.0,False,False,False
539,7,4,3,0,20.0,True,True,True
540,0,0,0,1,-1.0,False,False,False
540,1,1,0,1,-1.0,False,False,False
540,2,2,0,1,-1.0,False,False,False
540,3,3,0,1,-1.0,False,False,False
540,4,4,0,0,-1.0,False,False,False
540,5,4,1,0,-1.0,False,False,False
540,6,4,2,0,-1.0,False,False,False
540,7,4,3,0,20.0,True,True,True
541,0,0,0,1,-1.0,False,False,False
541,1,1,0,1,-1.0,False,False,False
541,2,2,0,1,-1.0,False,False,False
541,3,3,0,1,-1.0,False,False,False
541,4,4,0,0,-1.0,False,False,False
541,5,4,1,0,-1.0,False,False,False
541,6,4,2,0,-1.0,False,False,False
541,7,4,3,0,20.0,True,True,True
542,0,0,0,1,-1.0,False,False,False
542,1,1,0,1,-1.0,False,False,False
542,2,2,0,1,-1.0,False,False,False
542,3,3,0,1,-1.0,False,False,False
542,4,4,0,0,-1.0,False,False,False
542,5,4,1,0,-1.0,False,False,False
542,6,4,2,0,-1.0,False,False,False
542,7,4,3,0,20.0,True,True,True
543,0,0,0,1,-1.0,False,False,False
543,1,1,0,1,-1.0,False,False,False
543,2,2,0,1,-1.0,False,False,False
543,3,3,0,1,-1.0,False,False,False
543,4,4,0,0,-1.0,False,False,False
543,5,4,1,0,-1.0,False,False,False
543,6,4,2,3,-1.0,False,False,False
543,7,3,2,1,-1.0,False,False,False
543,8,4,2,0,-1.0,False,False,False
543,9,4,3,0,20.0,True,True,True
544,0,0,0,1,-1.0,False,False,False
544,1,1,0,1,-1.0,False,False,False
544,2,2,0,1,-1.0,False,False,False
544,3,3,0,1,-1.0,False,False,False
544,4,4,0,0,-1.0,False,False,False
544,5,4,1,0,-1.0,False,False,False
544,6,4,2,1,-1.0,False,False,False
544,7,4,2,0,-1.0,False,False,False
544,8,4,3,0,20.0,True,True,True
545,0,0,0,1,-1.0,False,False,False
545,1,1,0,1,-1.0,False,False,False
545,2,2,0,1,-1.0,False,False,False
545,3,3,0,1,-1.0,False,False,False
545,4,4,0,0,-1.0,False,False,False
545,5,4,1,0,-1.0,False,False,False
545,6,4,2,0,-1.0,False,False,False
545,7,4,3,0,20.0,True,True,True
546,0,0,0,2,-1.0,False,False,False
546,1,0,0,1,-1.0,False,False,False
546,2,1,0,1,-1.0,False,False,False
546,3,2,0,1,-1.0,False,False,False
546,4,3,0,1,-1.0,False,False,False
546,5,4,0,0,-1.0,False,False,False
546,6,4,1,0,-1.0,False,False,False
546,7,4,2,0,-1.0,False,False,False
546,8,4,3,0,20.0,True,True,True
547,0,0,0,1,-1.0,False,False,False
547,1,1,0,1,-1.0,False,False,False
547,2,2,0,1,-1.0,False,False,False
547,3,3,0,1,-1.0,False,False,False
547,4,4,0,0,-1.0,False,False,False
547,5,4,1,0,-1.0,False,False,False
547,6,4,2,0,-1.0,False,False,False
547,7,4,3,0,20.0,True,True,True
548,0,0,0,1,-1.0,False,False,False
548,1,1,0,1,-1.0,False,False,False
548,2,2,0,1,-1.0,False,False,False
548,3,3,0,1,-1.0,False,False,False
548,4,4,0,0,-1.0,False,False,False
548,5,4,1,0,-1.0,False,False,False
548,6,4,2,0,-1.0,False,False,False
548,7,4,3,0,20.0,True,True,True
549,0,0,0,1,-1.0,False,False,False
549,1,1,0,1,-1.0,False,False,False
549,2,2,0,1,-1.0,False,False,False
549,3,3,0,1,-1.0,False,False,False
549,4,4,0,0,-1.0,False,False,False
549,5,4,1,0,-1.0,False,False,False
549,6,4,2,0,-1.0,False,False,False
549,7,4,3,0,20.0,True,True,True
550,0,0,0,1,-1.0,False,False,False
550,1,1,0,1,-1.0,False,False,False
550,2,2,0,1,-1.0,False,False,False
550,3,3,0,1,-1.0,False,False,False
550,4,4,0,0,-1.0,False,False,False
550,5,4,1,0,-1.0,False,False,False
550,6,4,2,0,-1.0,False,False,False
550,7,4,3,0,20.0,True,True,True
551,0,0,0,1,-1.0,False,False,False
551,1,1,0,1,-1.0,False,False,False
551,2,2,0,1,-1.0,False,False,False
551,3,3,0,2,-1.0,False,False,False
551,4,3,0,1,-1.0,False,False,False
551,5,4,0,0,-1.0,False,False,False
551,6,4,1,0,-1.0,False,False,False
551,7,4,2,0,-1.0,False,False,False
551,8,4,3,0,20.0,True,True,True
552,0,0,0,1,-1.0,False,False,False
552,1,1,0,1,-1.0,False,False,False
552,2,2,0,1,-1.0,False,False,False
552,3,3,0,1,-1.0,False,False,False
552,4,4,0,0,-1.0,False,False,False
552,5,4,1,0,-1.0,False,False,False
552,6,4,2,0,-1.0,False,False,False
552,7,4,3,0,20.0,True,True,True
553,0,0,0,1,-1.0,False,False,False
553,1,1,0,1,-1.0,False,False,False
553,2,2,0,1,-1.0,False,False,False
553,3,3,0,1,-1.0,False,False,False
553,4,4,0,0,-1.0,False,False,False
553,5,4,1,0,-1.0,False,False,False
553,6,4,2,0,-1.0,False,False,False
553,7,4,3,0,20.0,True,True,True
